smartlabel_id,smartlabel_upc,smartlabel_url,smartlabel_url_ingredients,smartlabel_url_allergens,image_url,image_field,rev,http_status,notes,ingredients_http_status,allergens_http_status,ingredients_text,ingredients_items_json,allergens_declared_json,allergens_present_json,allergens_may_contain_json,smartlabel_error
362144,21130466641,https://smartlabel.labelinsight.com/product/11117086/nutrition,https://smartlabel.labelinsight.com/product/11117086/ingredients,https://smartlabel.labelinsight.com/product/11117086/allergens,https://images.openfoodfacts.org/images/products/002/113/046/6641/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Dry Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil (Hydrogenated Rapeseed Oil, Hydrogenated Cottonseed Oil, Hydrogenated Soybean Oil), Salt, Molasses","[""Dry Roasted Peanuts"", ""Sugar"", ""Hydrogenated Vegetable Oil"", ""Hydrogenated Rapeseed Oil"", ""Hydrogenated Cottonseed Oil"", ""Hydrogenated Soybean Oil"", ""Salt"", ""Molasses""]","[{""name"": ""Peanuts"", ""presence"": ""Contains""}]","[""Peanuts""]",[],
362152,21130466641,https://smartlabel.labelinsight.com/product/11117085/nutrition,https://smartlabel.labelinsight.com/product/11117085/ingredients,https://smartlabel.labelinsight.com/product/11117085/allergens,https://images.openfoodfacts.org/images/products/002/113/046/6641/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Dry Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil (Hydrogenated Rapeseed Oil, Hydrogenated Cottonseed Oil, Hydrogenated Soybean Oil), Salt, Molasses","[""Dry Roasted Peanuts"", ""Sugar"", ""Hydrogenated Vegetable Oil"", ""Hydrogenated Rapeseed Oil"", ""Hydrogenated Cottonseed Oil"", ""Hydrogenated Soybean Oil"", ""Salt"", ""Molasses""]","[{""name"": ""Peanuts"", ""presence"": ""Contains""}]","[""Peanuts""]",[],
362169,21130530229,https://smartlabel.labelinsight.com/product/8722423/nutrition,https://smartlabel.labelinsight.com/product/8722423/ingredients,https://smartlabel.labelinsight.com/product/8722423/allergens,https://images.openfoodfacts.org/images/products/002/113/053/0229/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,"Unbleached Enriched Flour (Wheat Flour, Niacin, Reduced Iron, Thiamine Mononitrate, Riboflavin, Folic Acid), Enzyme","[""Unbleached Enriched Flour"", ""Wheat Flour"", ""Niacin"", ""Reduced Iron"", ""Thiamine Mononitrate"", ""Riboflavin"", ""Folic Acid"", ""Enzyme""]","[{""name"": ""Wheat"", ""presence"": ""Contains""}]","[""Wheat""]",[],
362194,21130042357,https://smartlabel.labelinsight.com/product/6944536/nutrition,https://smartlabel.labelinsight.com/product/6944536/ingredients,https://smartlabel.labelinsight.com/product/6944536/allergens,https://images.openfoodfacts.org/images/products/002/113/004/2357/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Pasteurized Milk, Salt, Cheese Cultures, Enzymes","[""Pasteurized Milk"", ""Salt"", ""Cheese Cultures"", ""Enzymes""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362174,21130170043,https://smartlabel.labelinsight.com/product/6979893/nutrition,https://smartlabel.labelinsight.com/product/6979893/ingredients,https://smartlabel.labelinsight.com/product/6979893/allergens,https://images.openfoodfacts.org/images/products/002/113/017/0043/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,Lentils,"[""Lentils""]","[{""name"": ""Wheat"", ""presence"": ""May Contain""}]",[],"[""Wheat""]",
362202,21130501366,https://smartlabel.labelinsight.com/product/8724429/nutrition,https://smartlabel.labelinsight.com/product/8724429/ingredients,https://smartlabel.labelinsight.com/product/8724429/allergens,https://images.openfoodfacts.org/images/products/002/113/050/1366/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,Green Split Peas,"[""Green Split Peas""]",[],[],[],allergens:empty_after_parse
362198,21130006328,https://smartlabel.labelinsight.com/product/6973264/nutrition,https://smartlabel.labelinsight.com/product/6973264/ingredients,https://smartlabel.labelinsight.com/product/6973264/allergens,https://images.openfoodfacts.org/images/products/002/113/000/6328/ingredients_en.16.full.jpg,ingredients_en,16,200,ok,200,200,"White Distilled Vinegar, Diluted with Water to 5% Acidity","[""White Distilled Vinegar"", ""Diluted with Water to 5% Acidity""]",[],[],[],allergens:empty_after_parse
362226,21130070664,https://smartlabel.labelinsight.com/product/11160992/nutrition,https://smartlabel.labelinsight.com/product/11160992/ingredients,https://smartlabel.labelinsight.com/product/11160992/allergens,https://images.openfoodfacts.org/images/products/002/113/007/0664/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,"Lowfat Milk, Vitamin A Palmitate, Vitamin D3","[""Lowfat Milk"", ""Vitamin A Palmitate"", ""Vitamin D3""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362314,21130266135,https://smartlabel.labelinsight.com/product/11111479/nutrition,https://smartlabel.labelinsight.com/product/11111479/ingredients,https://smartlabel.labelinsight.com/product/11111479/allergens,https://images.openfoodfacts.org/images/products/002/113/026/6135/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,"Dry Roasted Peanuts, Sugar, Hydrogenated Vegetable Oil (Hydrogenated Rapeseed Oil, Hydrogenated Cottonseed Oil, Hydrogenated Soybean Oil), Salt, Molasses","[""Dry Roasted Peanuts"", ""Sugar"", ""Hydrogenated Vegetable Oil"", ""Hydrogenated Rapeseed Oil"", ""Hydrogenated Cottonseed Oil"", ""Hydrogenated Soybean Oil"", ""Salt"", ""Molasses""]","[{""name"": ""Peanuts"", ""presence"": ""Contains""}]","[""Peanuts""]",[],
362319,21130032259,https://smartlabel.labelinsight.com/product/11129210/nutrition,https://smartlabel.labelinsight.com/product/11129210/ingredients,https://smartlabel.labelinsight.com/product/11129210/allergens,https://images.openfoodfacts.org/images/products/002/113/003/2259/ingredients_en.14.full.jpg,ingredients_en,14,200,ok,200,200,,[],"[{""name"": ""Egg"", ""presence"": ""Contains""}]","[""Egg""]",[],ingredients:empty_after_parse
362316,21130082834,https://smartlabel.labelinsight.com/product/11135653/nutrition,https://smartlabel.labelinsight.com/product/11135653/ingredients,https://smartlabel.labelinsight.com/product/11135653/allergens,https://images.openfoodfacts.org/images/products/002/113/008/2834/ingredients_en.12.full.jpg,ingredients_en,12,200,ok,200,200,"Cream (Milk), Salt","[""Cream (Milk)"", ""Salt""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362363,21130356126,https://smartlabel.labelinsight.com/product/9643854/nutrition,https://smartlabel.labelinsight.com/product/9643854/ingredients,https://smartlabel.labelinsight.com/product/9643854/allergens,https://images.openfoodfacts.org/images/products/002/113/035/6126/ingredients_en.6.full.jpg,ingredients_en,6,200,ok,200,200,"Skipjack Tuna, Water, Vegetable Broth, Salt","[""Skipjack Tuna"", ""Water"", ""Vegetable Broth"", ""Salt""]","[{""name"": ""Fish (Tuna)"", ""presence"": ""Contains""}]","[""Fish (Tuna)""]",[],
362369,79893405704,https://smartlabel.labelinsight.com/product/6469518/nutrition,https://smartlabel.labelinsight.com/product/6469518/ingredients,https://smartlabel.labelinsight.com/product/6469518/allergens,https://images.openfoodfacts.org/images/products/007/989/340/5704/ingredients_fr.7.full.jpg,ingredients_fr,7,200,ok,200,200,Organic Maple Syrup,"[""Organic Maple Syrup""]",[],[],[],allergens:empty_after_parse
362405,21130049332,https://smartlabel.labelinsight.com/product/6889518/nutrition,https://smartlabel.labelinsight.com/product/6889518/ingredients,https://smartlabel.labelinsight.com/product/6889518/allergens,https://images.openfoodfacts.org/images/products/002/113/004/9332/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,"Queso Quesadilla Cheese (Cultured Pasteurized Milk, Salt, Enzymes), Anticake (Potato Starch, Powdered Cellulose), Natamycin (Mold Inhibitor)","[""Queso Quesadilla Cheese"", ""Cultured Pasteurized Milk"", ""Salt"", ""Enzymes"", ""Anticake"", ""Potato Starch"", ""Powdered Cellulose"", ""Natamycin (Mold Inhibitor)""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362473,21130047314,https://smartlabel.labelinsight.com/product/6979366/nutrition,https://smartlabel.labelinsight.com/product/6979366/ingredients,https://smartlabel.labelinsight.com/product/6979366/allergens,https://images.openfoodfacts.org/images/products/002/113/004/7314/ingredients_en.11.full.jpg,ingredients_en,11,200,ok,200,200,"Parmesan Cheese (Pasteurized Part-Skim Cow's Milk, Cheese Cultures, Salt, Enzymes), Powdered Cellulose (to Prevent Caking), Natamycin (Mold Inhibitor)","[""Parmesan Cheese"", ""Pasteurized Part-Skim Cow's Milk"", ""Cheese Cultures"", ""Salt"", ""Enzymes"", ""Powdered Cellulose (to Prevent Caking)"", ""Natamycin (Mold Inhibitor)""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362507,21130354030,https://smartlabel.labelinsight.com/product/8895311/nutrition,https://smartlabel.labelinsight.com/product/8895311/ingredients,https://smartlabel.labelinsight.com/product/8895311/allergens,https://images.openfoodfacts.org/images/products/002/113/035/4030/ingredients_en.11.full.jpg,ingredients_en,11,200,ok,200,200,"Pink Salmon (Oncorhynchus Gorbuscha), Salt","[""Pink Salmon"", ""Oncorhynchus Gorbuscha"", ""Salt""]","[{""name"": ""Fish (Salmon)"", ""presence"": ""Contains""}]","[""Fish (Salmon)""]",[],
362550,79893159003,https://smartlabel.labelinsight.com/product/6912360/nutrition,https://smartlabel.labelinsight.com/product/6912360/ingredients,https://smartlabel.labelinsight.com/product/6912360/allergens,https://images.openfoodfacts.org/images/products/007/989/315/9003/ingredients_en.8.full.jpg,ingredients_en,8,200,ok,200,200,"Pita Bread (Wheat Flour, Vital Wheat Gluten, Sugar, Salt, Yeast, Barley Malt Flour), High Oleic Sunflower Oil (Tocopherols [to Preserve Freshness], Rosemary Extract [to Preserve Freshness]), Sea Salt","[""Pita Bread"", ""Wheat Flour"", ""Vital Wheat Gluten"", ""Sugar"", ""Salt"", ""Yeast"", ""Barley Malt Flour"", ""High Oleic Sunflower Oil"", ""Tocopherols [to Preserve Freshness]"", ""Rosemary Extract [to Preserve Freshness]"", ""Sea Salt""]","[{""name"": ""Wheat"", ""presence"": ""Contains""}]","[""Wheat""]",[],
362570,21130385027,https://smartlabel.labelinsight.com/product/9407660/nutrition,https://smartlabel.labelinsight.com/product/9407660/ingredients,https://smartlabel.labelinsight.com/product/9407660/allergens,https://images.openfoodfacts.org/images/products/002/113/038/5027/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,"Milk, Contains 0.5% Or Less Of (Dipotassium Phosphate, Carrageenan, Vitamin D3)","[""Milk"", ""Contains 0.5% Or Less Of"", ""Dipotassium Phosphate"", ""Carrageenan"", ""Vitamin D3""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362582,21130161089,https://smartlabel.labelinsight.com/product/6990116/nutrition,https://smartlabel.labelinsight.com/product/6990116/ingredients,https://smartlabel.labelinsight.com/product/6990116/allergens,https://images.openfoodfacts.org/images/products/002/113/016/1089/ingredients_en.10.full.jpg,ingredients_en,10,200,ok,200,200,"Parmesan Cheese (Pasteurized Part-Skimmed Cow's Milk, Cheese Cultures, Salt, Enzymes), Powdered Cellulose (To Prevent Caking)","[""Parmesan Cheese"", ""Pasteurized Part-Skimmed Cow's Milk"", ""Cheese Cultures"", ""Salt"", ""Enzymes"", ""Powdered Cellulose (To Prevent Caking)""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362608,79893126180,https://smartlabel.labelinsight.com/product/6575694/nutrition,https://smartlabel.labelinsight.com/product/6575694/ingredients,https://smartlabel.labelinsight.com/product/6575694/allergens,https://images.openfoodfacts.org/images/products/007/989/312/6180/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Cheese Sauce (Water, White Cheddar Cheese (Cultured Pasteurized Milk, Salt, Enzymes, Potato Starch (Added For Anti-Caking)), Heavy Cream (Pasteurized Heavy Cream, Carrageenan), Monterey Jack Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes, Powdered Cellulose {Added To Prevent Caking}), Cream Cheese (Milk, Cream, Contains Less Than 2% Of (Salt, Carob Bean Gum, Cheese Culture)), Vegetable Sauce Concentrate (Concentrated Vegetable Stock (Water, Carrots, Onion, Celery, Ginger, Garlic), Salt, Cooking Wine, Sugar, Natural Flavors), Fontina Cheese (Pasteurized Milk, Sea Salt, Cheese Cultures, Enzymes, Potato Starch (Added For Anti-Caking)), Corn Starch, Onion Powder, Garlic Powder), Cooked Pipette Pasta (Water, Semolina [Wheat], Durum Flour, Niacin, Iron [Ferrous Sulfate], Thiamin Mononitrate, Riboflavin, Folic Acid)","[""Cheese Sauce"", ""Water"", ""White Cheddar Cheese"", ""Cultured Pasteurized Milk"", ""Salt"", ""Enzymes"", ""Potato Starch"", ""Added For Anti-Caking"", ""Heavy Cream"", ""Pasteurized Heavy Cream"", ""Carrageenan"", ""Monterey Jack Cheese"", ""Pasteurized Milk"", ""Cheese Cultures"", ""Powdered Cellulose {Added To Prevent Caking}"", ""Cream Cheese"", ""Milk"", ""Cream"", ""Contains Less Than 2% Of"", ""Carob Bean Gum"", ""Cheese Culture"", ""Vegetable Sauce Concentrate"", ""Concentrated Vegetable Stock"", ""Carrots"", ""Onion"", ""Celery"", ""Ginger"", ""Garlic"", ""Cooking Wine"", ""Sugar"", ""Natural Flavors"", ""Fontina Cheese"", ""Sea Salt"", ""Corn Starch"", ""Onion Powder"", ""Garlic Powder"", ""Cooked Pipette Pasta"", ""Semolina [Wheat]"", ""Durum Flour"", ""Niacin"", ""Iron [Ferrous Sulfate]"", ""Thiamin Mononitrate"", ""Riboflavin"", ""Folic Acid""]","[{""name"": ""Egg"", ""presence"": ""May Contain""}, {""name"": ""Shellfish (Shrimp, Lobster)"", ""presence"": ""May Contain""}, {""name"": ""Fish (Salmon, Anchovy, Tuna, Bonito)"", ""presence"": ""May Contain""}, {""name"": ""Tree Nuts (Coconut, Cashew, Pine Nut)"", ""presence"": ""May Contain""}, {""name"": ""Soy"", ""presence"": ""May Contain""}, {""name"": ""Wheat"", ""presence"": ""Contains""}, {""name"": ""Milk"", ""presence"": ""Contains""}]","[""Wheat"", ""Milk""]","[""Egg"", ""Shellfish (Shrimp, Lobster)"", ""Fish (Salmon, Anchovy, Tuna, Bonito)"", ""Tree Nuts (Coconut, Cashew, Pine Nut)"", ""Soy""]",
362604,79893159058,https://smartlabel.labelinsight.com/product/6874975/nutrition,https://smartlabel.labelinsight.com/product/6874975/ingredients,https://smartlabel.labelinsight.com/product/6874975/allergens,https://images.openfoodfacts.org/images/products/007/989/315/9058/ingredients_en.17.full.jpg,ingredients_en,17,200,ok,200,200,"Dry Roasted Almonds, Palm Oil, Cane Sugar, Sea Salt","[""Dry Roasted Almonds"", ""Palm Oil"", ""Cane Sugar"", ""Sea Salt""]","[{""name"": ""Tree Nuts (Almond)"", ""presence"": ""Contains""}]","[""Tree Nuts (Almond)""]",[],
362626,21130043330,https://smartlabel.labelinsight.com/product/6942513/nutrition,https://smartlabel.labelinsight.com/product/6942513/ingredients,https://smartlabel.labelinsight.com/product/6942513/allergens,https://images.openfoodfacts.org/images/products/002/113/004/3330/ingredients_en.4.full.jpg,ingredients_en,4,200,ok,200,200,"American Cheese (Milk, Cheese Culture, Salt, Enzymes), Water, Milk Protein Concentrate, Whey, Cream, Tricalcium Phosphate, Modified Food Starch, Sodium Citrate, Salt, Lactic Acid, Sorbic Acid (Preservative), Citric Acid, Color Added, Natural Flavors, Vitamin D3","[""American Cheese"", ""Milk"", ""Cheese Culture"", ""Salt"", ""Enzymes"", ""Water"", ""Milk Protein Concentrate"", ""Whey"", ""Cream"", ""Tricalcium Phosphate"", ""Modified Food Starch"", ""Sodium Citrate"", ""Lactic Acid"", ""Sorbic Acid (Preservative)"", ""Citric Acid"", ""Color Added"", ""Natural Flavors"", ""Vitamin D3""]","[{""name"": ""Milk"", ""presence"": ""Contains""}]","[""Milk""]",[],
362631,21130465378,https://smartlabel.labelinsight.com/product/6991837/nutrition,https://smartlabel.labelinsight.com/product/6991837/ingredients,https://smartlabel.labelinsight.com/product/6991837/allergens,https://images.openfoodfacts.org/images/products/002/113/046/5378/ingredients_en.18.full.jpg,ingredients_en,18,200,ok,200,200,Maple Syrup,"[""Maple Syrup""]",[],[],[],allergens:empty_after_parse
362616,79893111162,https://smartlabel.labelinsight.com/product/6732055/nutrition,https://smartlabel.labelinsight.com/product/6732055/ingredients,https://smartlabel.labelinsight.com/product/6732055/allergens,https://images.openfoodfacts.org/images/products/007/989/311/1162/ingredients_fr.4.full.jpg,ingredients_fr,4,200,ok,200,200,"Whole Rolled Oats, Milled Cane Sugar, Expeller Pressed Canola Oil, Rice Flour, Maple Syrup, Cornstarch, Pecans, Honey, Salt, Barley Malt Syrup, Natural Flavor","[""Whole Rolled Oats"", ""Milled Cane Sugar"", ""Expeller Pressed Canola Oil"", ""Rice Flour"", ""Maple Syrup"", ""Cornstarch"", ""Pecans"", ""Honey"", ""Salt"", ""Barley Malt Syrup"", ""Natural Flavor""]","[{""name"": ""Tree Nuts (Pecans)"", ""presence"": ""Contains""}, {""name"": ""Tree Nuts (Almond, Brazil Nut, Cashew, Coconut, Hazelnut, Walnut)"", ""presence"": ""May Contain""}, {""name"": ""Soy"", ""presence"": ""May Contain""}, {""name"": ""Wheat"", ""presence"": ""May Contain""}]","[""Tree Nuts (Pecans)""]","[""Tree Nuts (Almond, Brazil Nut, Cashew, Coconut, Hazelnut, Walnut)"", ""Soy"", ""Wheat""]",
362653,21130335176,https://smartlabel.labelinsight.com/product/6991792/nutrition,https://smartlabel.labelinsight.com/product/6991792/ingredients,https://smartlabel.labelinsight.com/product/6991792/allergens,https://images.openfoodfacts.org/images/products/002/113/033/5176/ingredients_en.9.full.jpg,ingredients_en,9,200,ok,500,500,,[],[],[],[],ingredients:no_sections_found; allergens:no_sections_found; ingredients:empty_after_parse; allergens:empty_after_parse
362660,21130491001,https://smartlabel.labelinsight.com/product/9578318/nutrition,https://smartlabel.labelinsight.com/product/9578318/ingredients,https://smartlabel.labelinsight.com/product/9578318/allergens,https://images.openfoodfacts.org/images/products/002/113/049/1001/ingredients_en.7.full.jpg,ingredients_en,7,200,ok,200,200,"Tomato Paste, Citric Acid","[""Tomato Paste"", ""Citric Acid""]",[],[],[],allergens:empty_after_parse
362661,21130320554,https://smartlabel.labelinsight.com/product/9578312/nutrition,https://smartlabel.labelinsight.com/product/9578312/ingredients,https://smartlabel.labelinsight.com/product/9578312/allergens,https://images.openfoodfacts.org/images/products/002/113/032/0554/ingredients_en.5.full.jpg,ingredients_en,5,200,ok,200,200,"Tomatoes, Tomato Juice, Less Than 2% Of: (Calcium Chloride, Citric Acid)","[""Tomatoes"", ""Tomato Juice"", ""Less Than 2% Of:"", ""Calcium Chloride"", ""Citric Acid""]",[],[],[],allergens:empty_after_parse
